date_reg,company,vehicle_count
2018-09-12,Tan Chong Motor Holdings Berhad,10
2018-09-13,Tan Chong Motor Holdings Berhad,23
2018-09-14,Tan Chong Motor Holdings Berhad,14
2018-09-15,Tan Chong Motor Holdings Berhad,3
2018-09-16,Tan Chong Motor Holdings Berhad,1
2018-09-17,Tan Chong Motor Holdings Berhad,0
2018-09-18,Tan Chong Motor Holdings Berhad,26
2018-09-19,Tan Chong Motor Holdings Berhad,43
2018-09-20,Tan Chong Motor Holdings Berhad,51
2018-09-21,Tan Chong Motor Holdings Berhad,51
2018-09-22,Tan Chong Motor Holdings Berhad,16
2018-09-23,Tan Chong Motor Holdings Berhad,2
2018-09-24,Tan Chong Motor Holdings Berhad,63
2018-09-25,Tan Chong Motor Holdings Berhad,95
2018-09-26,Tan Chong Motor Holdings Berhad,192
2018-09-27,Tan Chong Motor Holdings Berhad,238
2018-09-28,Tan Chong Motor Holdings Berhad,376
2018-09-29,Tan Chong Motor Holdings Berhad,251
2018-09-30,Tan Chong Motor Holdings Berhad,98
2018-10-01,Tan Chong Motor Holdings Berhad,15
2018-10-02,Tan Chong Motor Holdings Berhad,18
2018-10-03,Tan Chong Motor Holdings Berhad,36
2018-10-04,Tan Chong Motor Holdings Berhad,21
2018-10-05,Tan Chong Motor Holdings Berhad,28
2018-10-06,Tan Chong Motor Holdings Berhad,4
2018-10-07,Tan Chong Motor Holdings Berhad,3
2018-10-08,Tan Chong Motor Holdings Berhad,58
2018-10-09,Tan Chong Motor Holdings Berhad,67
2018-10-10,Tan Chong Motor Holdings Berhad,50
2018-10-11,Tan Chong Motor Holdings Berhad,40
2018-10-12,Tan Chong Motor Holdings Berhad,23
2018-10-13,Tan Chong Motor Holdings Berhad,3
2018-10-14,Tan Chong Motor Holdings Berhad,4
2018-10-15,Tan Chong Motor Holdings Berhad,57
2018-10-16,Tan Chong Motor Holdings Berhad,52
2018-10-17,Tan Chong Motor Holdings Berhad,78
2018-10-18,Tan Chong Motor Holdings Berhad,101
2018-10-19,Tan Chong Motor Holdings Berhad,83
2018-10-20,Tan Chong Motor Holdings Berhad,17
2018-10-21,Tan Chong Motor Holdings Berhad,3
2018-10-22,Tan Chong Motor Holdings Berhad,105
2018-10-23,Tan Chong Motor Holdings Berhad,132
2018-10-24,Tan Chong Motor Holdings Berhad,83
2018-10-25,Tan Chong Motor Holdings Berhad,105
2018-10-26,Tan Chong Motor Holdings Berhad,150
2018-10-27,Tan Chong Motor Holdings Berhad,34
2018-10-28,Tan Chong Motor Holdings Berhad,11
2018-10-29,Tan Chong Motor Holdings Berhad,183
2018-10-30,Tan Chong Motor Holdings Berhad,247
2018-10-31,Tan Chong Motor Holdings Berhad,451
2018-11-01,Tan Chong Motor Holdings Berhad,22
2018-11-02,Tan Chong Motor Holdings Berhad,15
2018-11-03,Tan Chong Motor Holdings Berhad,1
2018-11-04,Tan Chong Motor Holdings Berhad,0
2018-11-05,Tan Chong Motor Holdings Berhad,19
2018-11-06,Tan Chong Motor Holdings Berhad,3
2018-11-07,Tan Chong Motor Holdings Berhad,24
2018-11-08,Tan Chong Motor Holdings Berhad,38
2018-11-09,Tan Chong Motor Holdings Berhad,30
2018-11-10,Tan Chong Motor Holdings Berhad,7
2018-11-11,Tan Chong Motor Holdings Berhad,1
2018-11-12,Tan Chong Motor Holdings Berhad,49
2018-11-13,Tan Chong Motor Holdings Berhad,55
2018-11-14,Tan Chong Motor Holdings Berhad,48
2018-11-15,Tan Chong Motor Holdings Berhad,76
2018-11-16,Tan Chong Motor Holdings Berhad,45
2018-11-17,Tan Chong Motor Holdings Berhad,1
2018-11-18,Tan Chong Motor Holdings Berhad,10
2018-11-19,Tan Chong Motor Holdings Berhad,106
2018-11-20,Tan Chong Motor Holdings Berhad,0
2018-11-21,Tan Chong Motor Holdings Berhad,104
2018-11-22,Tan Chong Motor Holdings Berhad,117
2018-11-23,Tan Chong Motor Holdings Berhad,155
2018-11-24,Tan Chong Motor Holdings Berhad,29
2018-11-25,Tan Chong Motor Holdings Berhad,7
2018-11-26,Tan Chong Motor Holdings Berhad,163
2018-11-27,Tan Chong Motor Holdings Berhad,184
2018-11-28,Tan Chong Motor Holdings Berhad,233
2018-11-29,Tan Chong Motor Holdings Berhad,338
2018-11-30,Tan Chong Motor Holdings Berhad,377
2018-12-01,Tan Chong Motor Holdings Berhad,3
2018-12-02,Tan Chong Motor Holdings Berhad,5
2018-12-03,Tan Chong Motor Holdings Berhad,21
2018-12-04,Tan Chong Motor Holdings Berhad,29
2018-12-05,Tan Chong Motor Holdings Berhad,37
2018-12-06,Tan Chong Motor Holdings Berhad,42
2018-12-07,Tan Chong Motor Holdings Berhad,35
2018-12-08,Tan Chong Motor Holdings Berhad,6
2018-12-09,Tan Chong Motor Holdings Berhad,4
2018-12-10,Tan Chong Motor Holdings Berhad,106
2018-12-11,Tan Chong Motor Holdings Berhad,92
2018-12-12,Tan Chong Motor Holdings Berhad,53
2018-12-13,Tan Chong Motor Holdings Berhad,74
2018-12-14,Tan Chong Motor Holdings Berhad,57
2018-12-15,Tan Chong Motor Holdings Berhad,17
2018-12-16,Tan Chong Motor Holdings Berhad,3
2018-12-17,Tan Chong Motor Holdings Berhad,55
2018-12-18,Tan Chong Motor Holdings Berhad,107
2018-12-19,Tan Chong Motor Holdings Berhad,123
2018-12-20,Tan Chong Motor Holdings Berhad,142
2018-12-21,Tan Chong Motor Holdings Berhad,153
2018-12-22,Tan Chong Motor Holdings Berhad,15
2018-12-23,Tan Chong Motor Holdings Berhad,3
2018-12-24,Tan Chong Motor Holdings Berhad,147
2018-12-25,Tan Chong Motor Holdings Berhad,0
2018-12-26,Tan Chong Motor Holdings Berhad,160
2018-12-27,Tan Chong Motor Holdings Berhad,238
2018-12-28,Tan Chong Motor Holdings Berhad,303
2018-12-29,Tan Chong Motor Holdings Berhad,116
2018-12-30,Tan Chong Motor Holdings Berhad,45
2018-12-31,Tan Chong Motor Holdings Berhad,699
2019-01-01,Tan Chong Motor Holdings Berhad,3
2019-01-02,Tan Chong Motor Holdings Berhad,22
2019-01-03,Tan Chong Motor Holdings Berhad,21
2019-01-04,Tan Chong Motor Holdings Berhad,25
2019-01-05,Tan Chong Motor Holdings Berhad,3
2019-01-06,Tan Chong Motor Holdings Berhad,1
2019-01-07,Tan Chong Motor Holdings Berhad,16
2019-01-08,Tan Chong Motor Holdings Berhad,20
2019-01-09,Tan Chong Motor Holdings Berhad,33
2019-01-10,Tan Chong Motor Holdings Berhad,40
2019-01-11,Tan Chong Motor Holdings Berhad,38
2019-01-12,Tan Chong Motor Holdings Berhad,6
2019-01-13,Tan Chong Motor Holdings Berhad,2
2019-01-14,Tan Chong Motor Holdings Berhad,33
